No BFECC...
0.0434831491388 0.00123362962741
0.043746550166 0.00123434599686
0.0440099511931 0.00123461871617
0.0442733522202 0.00123446546428
0.0445367532474 0.00123389742053
0.0448001542745 0.00123292506738
0.0450635553017 0.00123155722568
0.0453269563288 0.00122980445944
0.045590357356 0.00122767762029
0.0458537583831 0.00122518701314
0.0461171594103 0.0012223421828
0.0463805604374 0.0012191534624
0.0466439614646 0.00121562973943
0.0469073624917 0.00121177943862
0.0471707635189 0.00120761080323
0.047434164546 0.00120313086293
0.0476975655732 0.0011983465632
0.0479609666003 0.00119326830497
0.0482243676274 0.00118790384691
0.0484877686546 0.00118226165249
0.0487511696817 0.00117634967065
0.0490145707089 0.00117017228557
0.049277971736 0.00116373315886
0.0495413727632 0.00115703591095
0.0498047737903 0.00115008241744
0.0500681748175 0.0011428757862
0.0503315758446 0.00113541882786
0.0505949768718 0.00112771380872
0.0508583778989 0.0011197623973
0.0511217789261 0.00111156600696
0.0513851799532 0.00110312704726
0.0516485809803 0.00109444588449
0.0519119820075 0.00108552247284
0.0521753830346 0.00107635379625
0.0524387840618 0.00106693853451
0.0527021850889 0.00105727763597
0.0529655861161 0.00104737005265
0.0532289871432 0.00103721344941
0.0534923881704 0.00102680505034
0.0537557891975 0.00101614190412
0.0540191902247 0.00100521499541
0.0542825912518 0.000994018483709
0.054545992279 0.000982548700263
0.0548093933061 0.000970801680937
0.0550727943332 0.000958769766524
0.0553361953604 0.000946445805246
0.0555995963875 0.000933823369293
0.0558629974147 0.000920900274876
0.0561263984418 0.000907671625556
0.056389799469 0.000894134003158
0.0566532004961 0.00088028231196
0.0569166015233 0.000866112604091
0.0571800025504 0.000851621612722
0.0574434035776 0.000836805178088
0.0577068046047 0.000821661084851
0.0579702056319 0.000806187171033
0.058233606659 0.000790378736529
0.0584970076861 0.000774232014983
0.0587604087133 0.000757749366369
0.0590238097404 0.000740933358249
0.0592872107676 0.00072378167442
0.0595506117947 0.000706297204276
0.0598140128219 0.000688480180184
0.060077413849 0.000670324623651
0.0603408148762 0.000651839490648
0.0606042159033 0.000633020663731
0.0608676169305 0.000613896113101
0.0611310179576 0.000594493086184
0.0613944189848 0.000574825079894
0.0616578200119 0.000554897684167
0.061921221039 0.000534722197852
0.0621846220662 0.000514309720293
0.0624480230933 0.000493664898806
0.0627114241205 0.000472772949174
0.0629748251476 0.000451622969827
0.0632382261748 0.00043021836577
0.0635016272019 0.000408557821885
0.0637650282291 0.000386624458825
0.0640284292562 0.000364416098483
0.0642918302834 0.000341954954788
0.0645552313105 0.000319234800275
0.0648186323377 0.000296257332402
0.0650820333648 0.000273034066827
0.0653454343919 0.000249583528184
0.0656088354191 0.00022592426232
0.0658722364462 0.000202077710852
0.0661356374734 0.000178057680421
0.0663990385005 0.000153874165445
0.0666624395277 0.000129545706695
0.0669258405548 0.000105093466495
0.067189241582 8.052832542e-05
0.0674526426091 5.58838738953e-05
0.0677160436363 3.11742686628e-05
0.0679794446634 6.41930386033e-06
0.0682428456906 -1.83566809688e-05
0.0685062467177 -4.31327610563e-05
0.0687696477449 -6.78952225152e-05
0.069033048772 -9.26341283099e-05
0.0692964497991 -0.000117333952577
0.0695598508263 -0.000141973962936
0.0698232518534 -0.000166532954359
0.0700866528806 -0.000190996407157
0.0703500539077 -0.000215352673444
0.0706134549349 -0.000239590035224
0.070876855962 -0.000263705807336
0.0711402569892 -0.000287690675721
0.0714036580163 -0.000311528915811
0.0716670590435 -0.000335896139275
0.0719304600706 -0.000360193178422
0.0721938610978 -0.000384320553668
0.0724572621249 -0.000408280531665
0.072720663152 -0.000432096213193
0.0729840641792 -0.000455750761277
0.0732474652063 -0.00047921006792
0.0735108662335 -0.0005024380063
0.0737742672606 -0.000525400898424
0.0740376682878 -0.000548071472284
0.0743010693149 -0.000570429997067
0.0745644703421 -0.000592462540938
0.0748278713692 -0.000614161984779
0.0750912723964 -0.000635520665413
0.0753546734235 -0.000656534257222
0.0756180744507 -0.000677207611515
0.0758814754778 -0.000697536518993
0.0761448765049 -0.000717520510152
0.0764082775321 -0.000737155027577
0.0766716785592 -0.000756434977365
0.0769350795864 -0.000775353875611
0.0771984806135 -0.000793905704635
0.0774618816407 -0.000812082390554
0.0777252826678 -0.000829876834376
0.077988683695 -0.000847282679786
0.0782520847221 -0.000864292452673
0.0785154857493 -0.000880896653559
0.0787788867764 -0.000897083075623
0.0790422878036 -0.000912839700287
0.0793056888307 -0.000928154460249
0.0795690898578 -0.000943015375318
0.079832490885 -0.000957410599585
0.0800958919121 -0.000971330595914
0.0803592929393 -0.000984782151736
0.0806226939664 -0.000997761976971
0.0808860949936 -0.00101026174009
0.0811494960207 -0.00102227092961
0.0814128970479 -0.0010337786636
0.081676298075 -0.00104477608106
0.0819396991022 -0.00105525483226
0.0822031001293 -0.00106520671998
0.0824665011565 -0.00107462373596
0.0827299021836 -0.00108349975626
0.0829933032107 -0.00109183103117
0.0832567042379 -0.00109961350498
0.083520105265 -0.00110684315037
0.0837835062922 -0.00111352139899
0.0840469073193 -0.00111965682607
0.0843103083465 -0.00112525398037
0.0845737093736 -0.00113031369564
0.0848371104008 -0.00113483339206
0.0851005114279 -0.00113881122591
0.0853639124551 -0.00114224209419
0.0856273134822 -0.00114512609495
0.0858907145094 -0.00114746179462
0.0861541155365 -0.00114924708044
0.0864175165636 -0.0011504791162
0.0866809175908 -0.00115115958377
0.0869443186179 -0.00115129330803
0.0872077196451 -0.00115087962868
0.0874711206722 -0.00114991960918
0.0877345216994 -0.00114841594612
0.0879979227265 -0.00114636873849
0.0882613237537 -0.00114377141459
0.0885247247808 -0.0011406244168
0.088788125808 -0.00113692906249
0.0890515268351 -0.00113268820909
0.0893149278623 -0.00112790869213
0.0895783288894 -0.00112259247866
0.0898417299166 -0.00111674254253
0.0901051309437 -0.00111035976954
0.0903685319708 -0.00110344334024
0.090631932998 -0.00109599338141
0.0908953340251 -0.00108801392767
0.0911587350523 -0.0010795096575
0.0914221360794 -0.00107048576991
0.0916855371066 -0.00106094275384
0.0919489381337 -0.00105088487472
0.0922123391609 -0.00104032045804
0.092475740188 -0.00102925077675
0.0927391412152 -0.0010176763823
0.0930025422423 -0.00100560711643
0.0932659432695 -0.000993052151303
0.0935293442966 -0.000980010532499
0.0937927453237 -0.00096647986033
0.0940561463509 -0.000952484021266
0.094319547378 -0.00093802868025
0.0945829484052 -0.000923105530602
0.0948463494323 -0.000907737693659
0.0951097504595 -0.000891934347483
0.0953731514866 -0.000875700544864
0.0956365525138 -0.000859069862688
0.0958999535409 -0.000842098594328
0.0961633545681 -0.000824789424671
0.0964267555952 -0.000807165221847
0.0966901566224 -0.000789223482545
0.0969535576495 -0.00077099676116
0.0972169586766 -0.000752485173224
0.0974803597038 -0.000733706503343
0.0977437607309 -0.000714649865458
0.0980071617581 -0.000695306527285
0.0982705627852 -0.000675723338532
0.0985339638124 -0.000655899158001
0.0987973648395 -0.000635868517337
0.0990607658667 -0.000615650134
0.0993241668938 -0.000595268060922
0.099587567921 -0.000574731884324
0.0998509689481 -0.000554071745028
0.100114369975 -0.000533317634425
0.100377771002 -0.00051249717425
0.10064117203 -0.000491628849907
0.100904573057 -0.000470734460232
0.101167974084 -0.000449857087297
0.101431375111 -0.000429029663794
0.101694776138 -0.000408277681523
0.101958177165 -0.00038765751848
0.102221578192 -0.000367213551643
0.10248497922 -0.000346979563405
0.102748380247 -0.000326990388299
0.103011781274 -0.000307269876672
0.103275182301 -0.000287826054408
0.103538583328 -0.000268693905619
0.103801984355 -0.000249901417204
0.104065385382 -0.00023146818927
0.10432878641 -0.000213408942385
0.104592187437 -0.000195742313064
0.104855588464 -0.000178462748544
0.105118989491 -0.000161573714794
0.105382390518 -0.000145092966506
0.105645791545 -0.000129027948583
0.105909192572 -0.00011338239499
0.1061725936 -9.81591797551e-05
0.106435994627 -8.33580897874e-05
0.106699395654 -6.89661215097e-05
0.106962796681 -5.49590962302e-05
0.107226197708 -4.1964205568e-05
0.107489598735 -2.87327726292e-05
0.107752999762 -1.58285791574e-05
0.10801640079 -3.27210592294e-06
0.108279801817 8.9316772748e-06
0.108543202844 2.07578291726e-05
0.108806603871 3.21794740591e-05
0.109070004898 4.31719521845e-05
0.109333405925 5.37035407731e-05
0.109596806953 6.37345124838e-05
0.10986020798 7.32258762594e-05
0.110123609007 8.21439062152e-05
0.110387010034 9.04652386102e-05
0.110650411061 9.81793216875e-05
0.110913812088 0.000105283932925
0.111177213115 0.000111783482552
0.111440614143 0.000117686089863
0.11170401517 0.00012300644959
0.111967416197 0.00012775847742
0.112230817224 0.000131955249228
0.112494218251 0.000135609344578
0.112757619278 0.000138730946462
0.113021020305 0.000141329669863
0.113284421333 0.000143416475961
0.11354782236 0.000145004454746
0.113811223387 0.000146105407234
0.114074624414 0.000146730524948
0.114338025441 0.000146891589733
0.114601426468 0.000146600595156
0.114864827495 0.000145870450652
0.115128228523 0.000144712275681
0.11539162955 0.000143137194187
0.115655030577 0.000141156909763
0.115918431604 0.00013879080835
0.116181832631 0.000136053786456
0.116445233658 0.000132962323057
0.116708634685 0.000129526619223
0.116972035713 0.00012575606454
0.11723543674 0.000121660337602
0.117498837767 0.000117247291914
0.117762238794 0.000112523615253
0.118025639821 0.000107495203781
0.118289040848 0.000102167465986
0.118552441875 9.65449741947e-05
0.118815842903 9.06329596933e-05
0.11907924393 8.44366224264e-05
0.119342644957 7.79595822613e-05
0.119606045984 7.12111676028e-05
0.119869447011 6.42028057414e-05
0.120132848038 5.69409732224e-05
0.120396249066 4.94303450501e-05
0.120659650093 4.16723956903e-05
0.12092305112 3.36705236625e-05
0.121186452147 2.54278754879e-05
0.121449853174 1.69492247254e-05
0.121713254201 8.23839973716e-06
0.121976655228 -7.02913968846e-07
0.122240056256 -9.87486346819e-06
0.122503457283 -1.92779822114e-05
0.12276685831 -2.89132214292e-05
0.123030259337 -3.87777390999e-05
0.123293660364 -4.88691327896e-05
0.123557061391 -5.91883123917e-05
0.123820462418 -6.97354920498e-05
0.124083863446 -8.05130898584e-05
0.124347264473 -9.15296821909e-05
0.1246106655 -0.000102786077146
0.124874066527 -0.000114283268425
0.125137467554 -0.000126022655486
0.125400868581 -0.0001380093138
0.125664269608 -0.000150251269603
0.125927670636 -0.000162752353534
0.126191071663 -0.00017551568722
0.12645447269 -0.000188543139389
0.126717873717 -0.000201838874607
0.126981274744 -0.000215409066801
0.127244675771 -0.000229255991605
0.127508076798 -0.000243380989471
0.127771477826 -0.000257790130681
0.128034878853 -0.000272487122282
0.12829827988 -0.000287472869895
0.128561680907 -0.000302749556378
0.128825081934 -0.000318320638812
0.129088482961 -0.000334187781695
0.129351883988 -0.000350351378896
0.129615285016 -0.000366808579934
0.129878686043 -0.000383558503512
0.13014208707 -0.00040060460667
0.130405488097 -0.000417944359821
0.130668889124 -0.000435570954846
0.130932290151 -0.000453483246905
0.131195691179 -0.000471670177779
0.131459092206 -0.000490098972122
0.131722493233 -0.000508772692292
0.13198589426 -0.000527682483205
0.132249295287 -0.000546824422864
0.132512696314 -0.000566195389476
0.132776097341 -0.000585790851308
0.133039498369 -0.000605600939437
0.133302899396 -0.000625639299212
0.133566300423 -0.000645910871003
0.13382970145 -0.000666388002823
0.134093102477 -0.000687063138969
0.134356503504 -0.000707935954575
0.134619904531 -0.000729000557013
0.134883305559 -0.000750249126676
0.135146706586 -0.000771671039526
0.135410107613 -0.000793253142529
0.13567350864 -0.000814982313985
0.135936909667 -0.000836856471381
0.136200310694 -0.000858880076067
0.136463711721 -0.000881057358043
0.136727112749 -0.00090337989036
0.136990513776 -0.000925826963921
0.137253914803 -0.000948376580508
0.13751731583 -0.000971027355888
0.137780716857 -0.000993781189746
0.138044117884 -0.00101663233636
0.138307518911 -0.00103956950866
0.138570919939 -0.0010625899154
0.138834320966 -0.00108568821454
0.139097721993 -0.00110886329005
0.13936112302 -0.00113211316034
0.139624524047 -0.00115543700121
0.139887925074 -0.00117883479862
0.140151326101 -0.00120229615897
0.140414727129 -0.00122580781589
0.140678128156 -0.00124935605042
0.140941529183 -0.00127292600799
0.14120493021 -0.00129650298383
0.141468331237 -0.00132007786391
0.141731732264 -0.00134363638289
0.141995133292 -0.00136717389174
0.142258534319 -0.00139067665979
0.142521935346 -0.00141412506379
0.142785336373 -0.00143749083152
0.1430487374 -0.00146148348341
0.143312138427 -0.00148546265849
0.143575539454 -0.00150937321098
0.143838940482 -0.00153321813176
0.144102341509 -0.00155701245354
0.144365742536 -0.00158075054155
0.144629143563 -0.00160439959072
0.14489254459 -0.00162792195106
0.145155945617 -0.00165128434142
0.145419346644 -0.00167446237091
0.145682747672 -0.0016974481341
0.145946148699 -0.00172023125644
0.146209549726 -0.00174280412738
0.146472950753 -0.00176516327366
0.14673635178 -0.00178730409375
0.146999752807 -0.00180921940921
0.147263153834 -0.00183090257901
0.147526554862 -0.00185234653683
0.147789955889 -0.00187354619028
0.148053356916 -0.00189449066283
0.148316757943 -0.0019151665051
0.14858015897 -0.00193555774592
0.148843559997 -0.00195564895403
0.149106961024 -0.00197542398325
0.149370362052 -0.00199486598682
0.149633763079 -0.00201395914476
0.149897164106 -0.00203269541992
0.150160565133 -0.00205106874612
0.15042396616 -0.00206907446612
0.150687367187 -0.00208670034613
0.150950768214 -0.00210393376054
0.151214169242 -0.00212076443621
0.151477570269 -0.00213717959926
0.151740971296 -0.00215316850771
0.152004372323 -0.00216871979523
0.15226777335 -0.00218382219469
0.152531174377 -0.00219846487626
0.152794575405 -0.00221263651074
0.153057976432 -0.00222632458557
0.153321377459 -0.00223951644225
0.153584778486 -0.00225220385311
0.153848179513 -0.00226438936546
0.15411158054 -0.00227606798342
0.154374981567 -0.00228723234911
0.154638382595 -0.00229787578522
0.154901783622 -0.00230798890446
0.155165184649 -0.00231756275614
0.155428585676 -0.00232659202495
0.155691986703 -0.00233507356024
0.15595538773 -0.00234300120305
0.156218788757 -0.00235036762763
0.156482189785 -0.00235716534575
0.156745590812 -0.00236340070139
0.157008991839 -0.00236907270089
0.157272392866 -0.00237418015754
0.157535793893 -0.00237871908103
0.15779919492 -0.00238268487203
0.158062595947 -0.00238607131841
0.158325996975 -0.00238887214152
0.158589398002 -0.00239107804215
0.158852799029 -0.0023926793003
0.159116200056 -0.00239367135794
0.159379601083 -0.00239405554125
0.15964300211 -0.00239382803069
0.159906403137 -0.00239298322508
0.160169804165 -0.00239151687471
0.160433205192 -0.00238942395097
0.160696606219 -0.00238670282533
0.160960007246 -0.00238334652673
0.161223408273 -0.00237935301242
0.1614868093 -0.00237472692133
0.161750210327 -0.00236946903289
0.162013611355 -0.00236357935694
0.162277012382 -0.00235705735687
0.162540413409 -0.00234990310386
0.162803814436 -0.00234211940459
0.163067215463 -0.00233370796066
0.16333061649 -0.00232466923951
0.163594017518 -0.00231500754258
0.163857418545 -0.00230473296521
0.164120819572 -0.00229384626875
0.164384220599 -0.00228234669047
0.164647621626 -0.00227025168523
0.164911022653 -0.00225756814485
0.16517442368 -0.00224429171199
0.165437824708 -0.00223043318394
0.165701225735 -0.00221601315666
0.165964626762 -0.00220102827121
0.166228027789 -0.00218549983927
0.166491428816 -0.00216946472047
0.166754829843 -0.00215296072459
0.16701823087 -0.00213600997228
0.167281631898 -0.00211862243713
0.167545032925 -0.0021008059554
0.167808433952 -0.00208257629536
0.168071834979 -0.00206393877533
0.168335236006 -0.00204490070604
0.168598637033 -0.00202544179691
0.16886203806 -0.00200555198727
0.169125439088 -0.00198528909743
0.169388840115 -0.00196467430063
0.169652241142 -0.00194372943494
0.169915642169 -0.00192245839076
0.170179043196 -0.00190087594417
0.170442444223 -0.00187900785355
0.17070584525 -0.00185689304749
0.170969246278 -0.00183454543357
0.171232647305 -0.00181199235721
0.171496048332 -0.00178926138819
0.171759449359 -0.00176639340855
0.172022850386 -0.00174342671796
0.172286251413 -0.00172042066922
0.17254965244 -0.0016974307086
0.172813053468 -0.00167449916735
0.173076454495 -0.0016516706339
0.173339855522 -0.00162898541373
0.173603256549 -0.00160645393684
0.173866657576 -0.0015841100727
0.174130058603 -0.00156199412962
0.17439345963 -0.00154013166067
0.174656860658 -0.00151854775578
0.174920261685 -0.00149726133531
0.175183662712 -0.00147628127136
0.175447063739 -0.00145561370909
0.175710464766 -0.00143526946271
0.175973865793 -0.00141525656242
0.176237266821 -0.00139558674127
0.176500667848 -0.00137626314223
0.176764068875 -0.00135728385967
0.177027469902 -0.00133863035834
0.177290870929 -0.00132029053776
0.177554271956 -0.00130226585628
0.177817672983 -0.00128456155159
0.178081074011 -0.00126718246333
0.178344475038 -0.0012501345731
0.178607876065 -0.00123403778066
0.178871277092 -0.00121767772031
0.179134678119 -0.00120156962081
0.179398079146 -0.00118572967242
0.179661480173 -0.00117018790215
0.179924881201 -0.00115499179902
0.180188282228 -0.00114018987179
0.180451683255 -0.00112583300443
0.180715084282 -0.00111196397906
0.180978485309 -0.00109863191346
0.181241886336 -0.00108587858537
0.181505287363 -0.00107373164104
0.181768688391 -0.00106220639576
0.182032089418 -0.0010513080319
0.182295490445 -0.00104103310174
0.182558891472 -0.00103137231776
0.182822292499 -0.00102231277446
0.183085693526 -0.00101383463039
0.183349094553 -0.00100591831443
0.183612495581 -0.000998546556721
0.183875896608 -0.000991702088736
0.184139297635 -0.000985373055079
0.184402698662 -0.000979549268988
0.184666099689 -0.000974220004291
0.184929500716 -0.000969374977553
0.185192901743 -0.000965003819426
0.185456302771 -0.000961095425394
0.185719703798 -0.000957638100435
0.185983104825 -0.000954620956431
0.186246505852 -0.000952035661409
0.186509906879 -0.00094987447969
0.186773307906 -0.00094812969072
0.187036708934 -0.00094678359107
0.187300109961 -0.000945825241449
0.187563510988 -0.000945238662125
0.187826912015 -0.000945015129948
0.188090313042 -0.000945147460452
0.188353714069 -0.000945628147419
0.188617115096 -0.000946451656776
0.188880516124 -0.000947613338649
0.189143917151 -0.000949107866589
0.189407318178 -0.00095092973304
0.189670719205 -0.000953076688073
0.189934120232 -0.000955545467716
0.190197521259 -0.00095833296653
0.190460922286 -0.000961427749381
0.190724323314 -0.000964821106365
0.190987724341 -0.000968506119539
0.191251125368 -0.000972479502358
0.191514526395 -0.000976737909527
0.191777927422 -0.000981278730459
0.192041328449 -0.00098610051725
0.192304729476 -0.000991201157537
0.192568130504 -0.000996574954006
0.192831531531 -0.00100222009159
0.193094932558 -0.0010081353052
0.193358333585 -0.00101431971587
0.193621734612 -0.0010207696025
0.193885135639 -0.00102748113898
0.194148536666 -0.00103445667651
0.194411937694 -0.00104169676074
0.194675338721 -0.00104920163191
0.194938739748 -0.001056972317
0.195202140775 -0.00106501087487
0.195465541802 -0.00107332476351
0.195728942829 -0.00108191562497
0.195992343856 -0.00109078227201
0.196255744884 -0.00109992874154
0.196519145911 -0.00110935685235
0.196782546938 -0.00111907137275
0.197045947965 -0.00112907584948
0.197309348992 -0.00113937639033
0.197572750019 -0.00114997513876
0.197836151047 -0.00116087582536
0.198099552074 -0.00117208609256
0.198362953101 -0.00118360707426
0.198626354128 -0.00119544078051
0.198889755155 -0.001207594298
0.199153156182 -0.00122006854079
0.199416557209 -0.00123286250262
0.199679958237 -0.00124597899447
0.199943359264 -0.00125942106933
0.200206760291 -0.00127318899381
0.200470161318 -0.00128728186139
0.200733562345 -0.0013016974065
0.200996963372 -0.00131643756612
0.201260364399 -0.0013315056355
0.201523765427 -0.00134689350731
0.201787166454 -0.00136259779116
0.202050567481 -0.00137861177272
0.202313968508 -0.00139492100489
0.202577369535 -0.00141150590222
0.202840770562 -0.00142835526357
0.203104171589 -0.00144546241439
0.203367572617 -0.00146283481572
0.203630973644 -0.00148045795734
0.203894374671 -0.00149833120667
0.204157775698 -0.00151645376567
0.204421176725 -0.00153483308702
0.204684577752 -0.00155345772672
0.204947978779 -0.00157230869455
0.205211379807 -0.00159138212705
0.205474780834 -0.00161067374854
0.205738181861 -0.00163017618329
0.206001582888 -0.0016498813105
0.206264983915 -0.00166978402231
0.206528384942 -0.00168987265822
0.206791785969 -0.00171013686314
0.207055186997 -0.00173057529068
0.207318588024 -0.00175119249548
0.207581989051 -0.00177200808136
0.207845390078 -0.00179301633182
0.208108791105 -0.00181420727139
0.208372192132 -0.00183557300414
0.20863559316 -0.00185712119152
0.208898994187 -0.00187885092009
0.209162395214 -0.00190076050959
0.209425796241 -0.00192284907219
0.209689197268 -0.00194512007154
0.209952598295 -0.00196757091323
0.210215999322 -0.00199020505439
0.21047940035 -0.00201301758506
0.210742801377 -0.00203599628788
0.211006202404 -0.00205912910144
0.211269603431 -0.00208240000915
0.211533004458 -0.00210579034433
0.211796405485 -0.00212928770199
0.212059806512 -0.0021528743926
0.21232320754 -0.00217653398507
0.212586608567 -0.00220026248433
0.212850009594 -0.00222404943576
0.213113410621 -0.00224787765239
0.213376811648 -0.00227171692612
0.213640212675 -0.0022955468929
0.213903613702 -0.00231935575959
0.21416701473 -0.0023431329586
0.214430415757 -0.00236759756882
0.214693816784 -0.00239210448677
0.214957217811 -0.00241660102529
0.215220618838 -0.0024410852144
0.215484019865 -0.00246556497065
0.215747420892 -0.0024900347831
0.21601082192 -0.00251446304653
0.216274222947 -0.00253881307242
0.216537623974 -0.00256305268045
0.216801025001 -0.00258716279109
0.217064426028 -0.00261113223279
0.217327827055 -0.00263495069576
0.217591228082 -0.00265861409439
0.21785462911 -0.00268212172867
0.218118030137 -0.00270546778024
0.218381431164 -0.00272864659993
0.218644832191 -0.00275165184844
0.218908233218 -0.00277447317563
0.219171634245 -0.00279709737569
0.219435035273 -0.00281950768254
0.2196984363 -0.00284168665852
0.219961837327 -0.00286361709487
0.220225238354 -0.00288528147006
0.220488639381 -0.002906661965
0.220752040408 -0.00292774505565
0.221015441435 -0.00294852400604
0.221278842463 -0.00296899381673
0.22154224349 -0.00298913954109
0.221805644517 -0.00300894666354
0.222069045544 -0.0030284009852
0.222332446571 -0.00304748709588
0.222595847598 -0.00306619041128
0.222859248625 -0.00308449704782
0.223122649653 -0.00310239470885
0.22338605068 -0.00311987029447
0.223649451707 -0.00313691044388
0.223912852734 -0.00315350132558
0.224176253761 -0.00316962872044
0.224439654788 -0.00318528648171
0.224703055815 -0.00320047416763
0.224966456843 -0.00321518094475
0.22522985787 -0.00322939595116
0.225493258897 -0.00324310708138
0.225756659924 -0.00325630084296
0.226020060951 -0.00326896595733
0.226283461978 -0.00328109422763
0.226546863005 -0.00329267718847
0.226810264033 -0.00330370557902
0.22707366506 -0.00331417100495
0.227337066087 -0.00332406982543
0.227600467114 -0.00333339967009
0.227863868141 -0.00334215386056
0.228127269168 -0.00335032903025
0.228390670195 -0.00335791471283
0.228654071223 -0.00336490765162
0.22891747225 -0.00337130173176
0.229180873277 -0.00337709067232
0.229444274304 -0.00338226363956
0.229707675331 -0.00338681226655
0.229971076358 -0.0033907372516
0.230234477386 -0.00339402979524
0.230497878413 -0.00339668258903
0.23076127944 -0.00339868826571
0.231024680467 -0.00340004007292
0.231288081494 -0.00340073001663
0.231551482521 -0.0034007521932
0.231814883548 -0.00340009756022
0.232078284576 -0.00339876692919
0.232341685603 -0.00339676021646
